period_end,period_key,frequency,instrument,factor_id,value,coverage,asof_date,quality_flag,source_version
2018-08-31,2018-08,monthly,corn,price_volatility_3m,0.01623587909,1,2018-08-31,ok,corn_monthly_factors_v1
2018-08-31,2018-08,monthly,corn,volatility_ratio_3m_12m,0.5453491546,1,2018-08-31,ok,corn_monthly_factors_v1
2018-09-28,2018-09,monthly,corn,price_range_1m,0.05089334055,1,2018-09-28,ok,corn_monthly_factors_v1
2018-09-28,2018-09,monthly,corn,price_volatility_3m,0.03627630198,1,2018-09-28,ok,corn_monthly_factors_v1
2018-09-28,2018-09,monthly,corn,volatility_ratio_3m_12m,1.134547197,1,2018-09-28,ok,corn_monthly_factors_v1
2018-10-31,2018-10,monthly,corn,price_range_1m,0.03860391327,1,2018-10-31,ok,corn_monthly_factors_v1
2018-10-31,2018-10,monthly,corn,price_volatility_3m,0.03198496744,1,2018-10-31,ok,corn_monthly_factors_v1
2018-10-31,2018-10,monthly,corn,volatility_ratio_3m_12m,1.035593955,1,2018-10-31,ok,corn_monthly_factors_v1
2018-11-30,2018-11,monthly,corn,price_range_1m,0.06912442396,1,2018-11-30,ok,corn_monthly_factors_v1
2018-11-30,2018-11,monthly,corn,price_volatility_3m,0.03392323764,1,2018-11-30,ok,corn_monthly_factors_v1
2018-11-30,2018-11,monthly,corn,volatility_ratio_3m_12m,1.103602855,1,2018-11-30,ok,corn_monthly_factors_v1
2018-12-28,2018-12,monthly,corn,price_range_1m,0.05939004815,1,2018-12-28,ok,corn_monthly_factors_v1
2018-12-28,2018-12,monthly,corn,price_volatility_3m,0.04141721847,1,2018-12-28,ok,corn_monthly_factors_v1
2018-12-28,2018-12,monthly,corn,volatility_ratio_3m_12m,1.358984528,1,2018-12-28,ok,corn_monthly_factors_v1
2019-01-31,2019-01,monthly,corn,price_range_1m,0.03757380569,1,2019-01-31,ok,corn_monthly_factors_v1
2019-01-31,2019-01,monthly,corn,price_volatility_3m,0.037914719,1,2019-01-31,ok,corn_monthly_factors_v1
2019-01-31,2019-01,monthly,corn,volatility_ratio_3m_12m,1.263305232,1,2019-01-31,ok,corn_monthly_factors_v1
2019-02-28,2019-02,monthly,corn,price_range_1m,0.05216913784,1,2019-02-28,ok,corn_monthly_factors_v1
2019-02-28,2019-02,monthly,corn,price_volatility_3m,0.01990292492,1,2019-02-28,ok,corn_monthly_factors_v1
2019-02-28,2019-02,monthly,corn,volatility_ratio_3m_12m,0.6587192187,1,2019-02-28,ok,corn_monthly_factors_v1
2019-03-29,2019-03,monthly,corn,price_range_1m,0.02874186551,1,2019-03-29,ok,corn_monthly_factors_v1
2019-03-29,2019-03,monthly,corn,price_volatility_3m,0.01761624045,1,2019-03-29,ok,corn_monthly_factors_v1
2019-03-29,2019-03,monthly,corn,volatility_ratio_3m_12m,0.6660173173,1,2019-03-29,ok,corn_monthly_factors_v1
2019-04-30,2019-04,monthly,corn,price_range_1m,0.0490605428,1,2019-04-30,ok,corn_monthly_factors_v1
2019-04-30,2019-04,monthly,corn,price_volatility_3m,0.03089856263,1,2019-04-30,ok,corn_monthly_factors_v1
2019-04-30,2019-04,monthly,corn,volatility_ratio_3m_12m,1.11013889,1,2019-04-30,ok,corn_monthly_factors_v1
2019-05-31,2019-05,monthly,corn,price_range_1m,0.05479452055,1,2019-05-31,ok,corn_monthly_factors_v1
2019-05-31,2019-05,monthly,corn,price_volatility_3m,0.01331093211,1,2019-05-31,ok,corn_monthly_factors_v1
2019-05-31,2019-05,monthly,corn,volatility_ratio_3m_12m,0.4760208036,1,2019-05-31,ok,corn_monthly_factors_v1
2019-06-28,2019-06,monthly,corn,price_range_1m,0.02566735113,1,2019-06-28,ok,corn_monthly_factors_v1
2019-06-28,2019-06,monthly,corn,price_volatility_3m,0.02679871927,1,2019-06-28,ok,corn_monthly_factors_v1
2019-06-28,2019-06,monthly,corn,volatility_ratio_3m_12m,0.9372466049,1,2019-06-28,ok,corn_monthly_factors_v1
2019-07-31,2019-07,monthly,corn,price_range_1m,0.0207253886,1,2019-07-31,ok,corn_monthly_factors_v1
2019-07-31,2019-07,monthly,corn,price_volatility_3m,0.02264184033,1,2019-07-31,ok,corn_monthly_factors_v1
2019-07-31,2019-07,monthly,corn,volatility_ratio_3m_12m,0.8292672089,1,2019-07-31,ok,corn_monthly_factors_v1
2019-08-30,2019-08,monthly,corn,price_range_1m,0.06146445751,1,2019-08-30,ok,corn_monthly_factors_v1
2019-08-30,2019-08,monthly,corn,price_volatility_3m,0.01167685861,1,2019-08-30,ok,corn_monthly_factors_v1
2019-08-30,2019-08,monthly,corn,volatility_ratio_3m_12m,0.4186636461,1,2019-08-30,ok,corn_monthly_factors_v1
2019-09-30,2019-09,monthly,corn,price_range_1m,0.04333516182,1,2019-09-30,ok,corn_monthly_factors_v1
2019-09-30,2019-09,monthly,corn,price_volatility_3m,0.01116953313,1,2019-09-30,ok,corn_monthly_factors_v1
2019-09-30,2019-09,monthly,corn,volatility_ratio_3m_12m,0.4059712661,1,2019-09-30,ok,corn_monthly_factors_v1
2019-10-31,2019-10,monthly,corn,price_range_1m,0.04484783769,1,2019-10-31,ok,corn_monthly_factors_v1
2019-10-31,2019-10,monthly,corn,price_volatility_3m,0.03215987665,1,2019-10-31,ok,corn_monthly_factors_v1
2019-10-31,2019-10,monthly,corn,volatility_ratio_3m_12m,1.155847185,1,2019-10-31,ok,corn_monthly_factors_v1
2019-11-29,2019-11,monthly,corn,price_range_1m,0.04426229508,1,2019-11-29,ok,corn_monthly_factors_v1
2019-11-29,2019-11,monthly,corn,price_volatility_3m,0.02989882763,1,2019-11-29,ok,corn_monthly_factors_v1
2019-11-29,2019-11,monthly,corn,volatility_ratio_3m_12m,1.13304906,1,2019-11-29,ok,corn_monthly_factors_v1
2019-12-31,2019-12,monthly,corn,price_range_1m,0.05497382199,1,2019-12-31,ok,corn_monthly_factors_v1
2019-12-31,2019-12,monthly,corn,price_volatility_3m,0.03475954676,1,2019-12-31,ok,corn_monthly_factors_v1
2019-12-31,2019-12,monthly,corn,volatility_ratio_3m_12m,1.290829273,1,2019-12-31,ok,corn_monthly_factors_v1
2020-01-23,2020-01,monthly,corn,price_range_1m,0.0230125523,1,2020-01-23,ok,corn_monthly_factors_v1
2020-01-23,2020-01,monthly,corn,price_volatility_3m,0.03376940323,1,2020-01-23,ok,corn_monthly_factors_v1
2020-01-23,2020-01,monthly,corn,volatility_ratio_3m_12m,1.256340579,1,2020-01-23,ok,corn_monthly_factors_v1
2020-02-28,2020-02,monthly,corn,price_range_1m,0.02497398543,1,2020-02-28,ok,corn_monthly_factors_v1
2020-02-28,2020-02,monthly,corn,price_volatility_3m,0.02352044684,1,2020-02-28,ok,corn_monthly_factors_v1
2020-02-28,2020-02,monthly,corn,volatility_ratio_3m_12m,0.9153025151,1,2020-02-28,ok,corn_monthly_factors_v1
2020-03-31,2020-03,monthly,corn,price_range_1m,0.06787109375,1,2020-03-31,ok,corn_monthly_factors_v1
2020-03-31,2020-03,monthly,corn,price_volatility_3m,0.03609774211,1,2020-03-31,ok,corn_monthly_factors_v1
2020-03-31,2020-03,monthly,corn,volatility_ratio_3m_12m,1.159610111,1,2020-03-31,ok,corn_monthly_factors_v1
2020-04-30,2020-04,monthly,corn,price_range_1m,0.04194792671,1,2020-04-30,ok,corn_monthly_factors_v1
2020-04-30,2020-04,monthly,corn,price_volatility_3m,0.0328870632,1,2020-04-30,ok,corn_monthly_factors_v1
2020-04-30,2020-04,monthly,corn,volatility_ratio_3m_12m,1.106115097,1,2020-04-30,ok,corn_monthly_factors_v1
2020-05-29,2020-05,monthly,corn,price_range_1m,0.03897978826,1,2020-05-29,ok,corn_monthly_factors_v1
2020-05-29,2020-05,monthly,corn,price_volatility_3m,0.03405578815,1,2020-05-29,ok,corn_monthly_factors_v1
2020-05-29,2020-05,monthly,corn,volatility_ratio_3m_12m,1.176306924,1,2020-05-29,ok,corn_monthly_factors_v1
2020-06-30,2020-06,monthly,corn,price_range_1m,0.04593301435,1,2020-06-30,ok,corn_monthly_factors_v1
2020-06-30,2020-06,monthly,corn,price_volatility_3m,0.005456002345,1,2020-06-30,ok,corn_monthly_factors_v1
2020-06-30,2020-06,monthly,corn,volatility_ratio_3m_12m,0.1915467432,1,2020-06-30,ok,corn_monthly_factors_v1
2020-07-31,2020-07,monthly,corn,price_range_1m,0.1248385708,1,2020-07-31,ok,corn_monthly_factors_v1
2020-07-31,2020-07,monthly,corn,price_volatility_3m,0.06217084897,1,2020-07-31,ok,corn_monthly_factors_v1
2020-07-31,2020-07,monthly,corn,volatility_ratio_3m_12m,1.514145057,1,2020-07-31,ok,corn_monthly_factors_v1
2020-08-31,2020-08,monthly,corn,price_range_1m,0.05128205128,1,2020-08-31,ok,corn_monthly_factors_v1
2020-08-31,2020-08,monthly,corn,price_volatility_3m,0.07208030533,1,2020-08-31,ok,corn_monthly_factors_v1
2020-08-31,2020-08,monthly,corn,volatility_ratio_3m_12m,1.774099767,1,2020-08-31,ok,corn_monthly_factors_v1
2020-09-30,2020-09,monthly,corn,price_range_1m,0.09602917342,1,2020-09-30,ok,corn_monthly_factors_v1
2020-09-30,2020-09,monthly,corn,price_volatility_3m,0.07433681207,1,2020-09-30,ok,corn_monthly_factors_v1
2020-09-30,2020-09,monthly,corn,volatility_ratio_3m_12m,1.710828201,1,2020-09-30,ok,corn_monthly_factors_v1
2020-10-30,2020-10,monthly,corn,price_range_1m,0.05112552461,1,2020-10-30,ok,corn_monthly_factors_v1
2020-10-30,2020-10,monthly,corn,price_volatility_3m,0.0611010905,1,2020-10-30,ok,corn_monthly_factors_v1
2020-10-30,2020-10,monthly,corn,volatility_ratio_3m_12m,1.368301886,1,2020-10-30,ok,corn_monthly_factors_v1
2020-11-30,2020-11,monthly,corn,price_range_1m,0.0522875817,1,2020-11-30,ok,corn_monthly_factors_v1
2020-11-30,2020-11,monthly,corn,price_volatility_3m,0.05071941593,1,2020-11-30,ok,corn_monthly_factors_v1
2020-11-30,2020-11,monthly,corn,volatility_ratio_3m_12m,1.173487616,1,2020-11-30,ok,corn_monthly_factors_v1
2020-12-31,2020-12,monthly,corn,price_range_1m,0.06965718454,1,2020-12-31,ok,corn_monthly_factors_v1
2020-12-31,2020-12,monthly,corn,price_volatility_3m,0.03814964327,1,2020-12-31,ok,corn_monthly_factors_v1
2020-12-31,2020-12,monthly,corn,volatility_ratio_3m_12m,0.8746698705,1,2020-12-31,ok,corn_monthly_factors_v1
2021-01-29,2021-01,monthly,corn,price_range_1m,0.08327192336,1,2021-01-29,ok,corn_monthly_factors_v1
2021-01-29,2021-01,monthly,corn,price_volatility_3m,0.03647154674,1,2021-01-29,ok,corn_monthly_factors_v1
2021-01-29,2021-01,monthly,corn,volatility_ratio_3m_12m,0.8206516947,1,2021-01-29,ok,corn_monthly_factors_v1
2021-02-26,2021-02,monthly,corn,price_range_1m,0.05077421678,1,2021-02-26,ok,corn_monthly_factors_v1
2021-02-26,2021-02,monthly,corn,price_volatility_3m,0.03221834389,1,2021-02-26,ok,corn_monthly_factors_v1
2021-02-26,2021-02,monthly,corn,volatility_ratio_3m_12m,0.7353800301,1,2021-02-26,ok,corn_monthly_factors_v1
2021-03-31,2021-03,monthly,corn,price_range_1m,0.08589889776,1,2021-03-31,ok,corn_monthly_factors_v1
2021-03-31,2021-03,monthly,corn,price_volatility_3m,0.03798159926,1,2021-03-31,ok,corn_monthly_factors_v1
2021-03-31,2021-03,monthly,corn,volatility_ratio_3m_12m,0.7816179172,1,2021-03-31,ok,corn_monthly_factors_v1
2021-04-30,2021-04,monthly,corn,price_range_1m,0.06805708013,1,2021-04-30,ok,corn_monthly_factors_v1
2021-04-30,2021-04,monthly,corn,price_volatility_3m,0.04886944991,1,2021-04-30,ok,corn_monthly_factors_v1
2021-04-30,2021-04,monthly,corn,volatility_ratio_3m_12m,1.003158642,1,2021-04-30,ok,corn_monthly_factors_v1
2021-05-31,2021-05,monthly,corn,price_range_1m,0.08702175544,1,2021-05-31,ok,corn_monthly_factors_v1
2021-05-31,2021-05,monthly,corn,price_volatility_3m,0.04678987663,1,2021-05-31,ok,corn_monthly_factors_v1
2021-05-31,2021-05,monthly,corn,volatility_ratio_3m_12m,0.9285630008,1,2021-05-31,ok,corn_monthly_factors_v1
2021-06-30,2021-06,monthly,corn,price_range_1m,0.08113279755,1,2021-06-30,ok,corn_monthly_factors_v1
2021-06-30,2021-06,monthly,corn,price_volatility_3m,0.035275015,1,2021-06-30,ok,corn_monthly_factors_v1
2021-06-30,2021-06,monthly,corn,volatility_ratio_3m_12m,0.6826519254,1,2021-06-30,ok,corn_monthly_factors_v1
2021-07-30,2021-07,monthly,corn,price_range_1m,0.06024096386,1,2021-07-30,ok,corn_monthly_factors_v1
2021-07-30,2021-07,monthly,corn,price_volatility_3m,0.004603591173,1,2021-07-30,ok,corn_monthly_factors_v1
2021-07-30,2021-07,monthly,corn,volatility_ratio_3m_12m,0.1056075072,1,2021-07-30,ok,corn_monthly_factors_v1
2021-08-31,2021-08,monthly,corn,price_range_1m,0.06433453961,1,2021-08-31,ok,corn_monthly_factors_v1
2021-08-31,2021-08,monthly,corn,price_volatility_3m,0.0094209951,1,2021-08-31,ok,corn_monthly_factors_v1
2021-08-31,2021-08,monthly,corn,volatility_ratio_3m_12m,0.2132910549,1,2021-08-31,ok,corn_monthly_factors_v1
2021-09-30,2021-09,monthly,corn,price_range_1m,0.03611111111,1,2021-09-30,ok,corn_monthly_factors_v1
2021-09-30,2021-09,monthly,corn,price_volatility_3m,0.02354100833,1,2021-09-30,ok,corn_monthly_factors_v1
2021-09-30,2021-09,monthly,corn,volatility_ratio_3m_12m,0.6549924559,1,2021-09-30,ok,corn_monthly_factors_v1
2021-10-29,2021-10,monthly,corn,price_range_1m,0.06242862581,1,2021-10-29,ok,corn_monthly_factors_v1
2021-10-29,2021-10,monthly,corn,price_volatility_3m,0.03827706762,1,2021-10-29,ok,corn_monthly_factors_v1
2021-10-29,2021-10,monthly,corn,volatility_ratio_3m_12m,1.148042245,1,2021-10-29,ok,corn_monthly_factors_v1
2021-11-30,2021-11,monthly,corn,price_range_1m,0.04952741021,1,2021-11-30,ok,corn_monthly_factors_v1
2021-11-30,2021-11,monthly,corn,price_volatility_3m,0.01897924199,1,2021-11-30,ok,corn_monthly_factors_v1
2021-11-30,2021-11,monthly,corn,volatility_ratio_3m_12m,0.5703869118,1,2021-11-30,ok,corn_monthly_factors_v1
2021-12-31,2021-12,monthly,corn,price_range_1m,0.04640718563,1,2021-12-31,ok,corn_monthly_factors_v1
2021-12-31,2021-12,monthly,corn,price_volatility_3m,0.01966145356,1,2021-12-31,ok,corn_monthly_factors_v1
2021-12-31,2021-12,monthly,corn,volatility_ratio_3m_12m,0.6743544835,1,2021-12-31,ok,corn_monthly_factors_v1
2022-01-28,2022-01,monthly,corn,price_range_1m,0.0408975751,1,2022-01-28,ok,corn_monthly_factors_v1
2022-01-28,2022-01,monthly,corn,price_volatility_3m,0.01483321257,1,2022-01-28,ok,corn_monthly_factors_v1
2022-01-28,2022-01,monthly,corn,volatility_ratio_3m_12m,0.4824304021,1,2022-01-28,ok,corn_monthly_factors_v1
2022-02-28,2022-02,monthly,corn,price_range_1m,0.04691876751,1,2022-02-28,ok,corn_monthly_factors_v1
2022-02-28,2022-02,monthly,corn,price_volatility_3m,0.0136558038,1,2022-02-28,ok,corn_monthly_factors_v1
2022-02-28,2022-02,monthly,corn,volatility_ratio_3m_12m,0.4329420509,1,2022-02-28,ok,corn_monthly_factors_v1
2022-03-31,2022-03,monthly,corn,price_range_1m,0.03943661972,1,2022-03-31,ok,corn_monthly_factors_v1
2022-03-31,2022-03,monthly,corn,price_volatility_3m,0.02278323529,1,2022-03-31,ok,corn_monthly_factors_v1
2022-03-31,2022-03,monthly,corn,volatility_ratio_3m_12m,0.8575478188,1,2022-03-31,ok,corn_monthly_factors_v1
2022-04-29,2022-04,monthly,corn,price_range_1m,0.04829172142,1,2022-04-29,ok,corn_monthly_factors_v1
2022-04-29,2022-04,monthly,corn,price_volatility_3m,0.03871789058,1,2022-04-29,ok,corn_monthly_factors_v1
2022-04-29,2022-04,monthly,corn,volatility_ratio_3m_12m,1.230753114,1,2022-04-29,ok,corn_monthly_factors_v1
2022-05-31,2022-05,monthly,corn,price_range_1m,0.0395229983,1,2022-05-31,ok,corn_monthly_factors_v1
2022-05-31,2022-05,monthly,corn,price_volatility_3m,0.05551949261,1,2022-05-31,ok,corn_monthly_factors_v1
2022-05-31,2022-05,monthly,corn,volatility_ratio_3m_12m,1.697239034,1,2022-05-31,ok,corn_monthly_factors_v1
2022-06-30,2022-06,monthly,corn,price_range_1m,0.05899280576,1,2022-06-30,ok,corn_monthly_factors_v1
2022-06-30,2022-06,monthly,corn,price_volatility_3m,0.06759052833,1,2022-06-30,ok,corn_monthly_factors_v1
2022-06-30,2022-06,monthly,corn,volatility_ratio_3m_12m,1.853010885,1,2022-06-30,ok,corn_monthly_factors_v1
2022-07-29,2022-07,monthly,corn,price_range_1m,0.08464419476,1,2022-07-29,ok,corn_monthly_factors_v1
2022-07-29,2022-07,monthly,corn,price_volatility_3m,0.008931201144,1,2022-07-29,ok,corn_monthly_factors_v1
2022-07-29,2022-07,monthly,corn,volatility_ratio_3m_12m,0.232739963,1,2022-07-29,ok,corn_monthly_factors_v1
2022-08-31,2022-08,monthly,corn,price_range_1m,0.0589917769,1,2022-08-31,ok,corn_monthly_factors_v1
2022-08-31,2022-08,monthly,corn,price_volatility_3m,0.05453303394,1,2022-08-31,ok,corn_monthly_factors_v1
2022-08-31,2022-08,monthly,corn,volatility_ratio_3m_12m,1.421542286,1,2022-08-31,ok,corn_monthly_factors_v1
2022-09-30,2022-09,monthly,corn,price_range_1m,0.04435629282,1,2022-09-30,ok,corn_monthly_factors_v1
2022-09-30,2022-09,monthly,corn,price_volatility_3m,0.04416813588,1,2022-09-30,ok,corn_monthly_factors_v1
2022-09-30,2022-09,monthly,corn,volatility_ratio_3m_12m,1.140243658,1,2022-09-30,ok,corn_monthly_factors_v1
2022-10-31,2022-10,monthly,corn,price_range_1m,0.04540727903,1,2022-10-31,ok,corn_monthly_factors_v1
