period_end,period_key,frequency,instrument,factor_id,value,coverage,asof_date,quality_flag,source_version
2017-12-29,2017-12,monthly,corn,basis_rate_level_lag1,-0.031579,1,2017-11-30,ok,corn_monthly_factors_v1
2017-12-29,2017-12,monthly,corn,basis_rate_zscore_12m_lag1,-0.8272119064,1,2017-11-30,ok,corn_monthly_factors_v1
2018-01-31,2018-01,monthly,corn,basis_rate_level_lag1,-0.063101,1,2017-12-29,ok,corn_monthly_factors_v1
2018-01-31,2018-01,monthly,corn,basis_rate_zscore_12m_lag1,-1.595635332,1,2017-12-29,ok,corn_monthly_factors_v1
2018-02-28,2018-02,monthly,corn,basis_rate_level_lag1,-0.008745,1,2018-01-31,ok,corn_monthly_factors_v1
2018-02-28,2018-02,monthly,corn,basis_rate_zscore_12m_lag1,0.2404995994,1,2018-01-31,ok,corn_monthly_factors_v1
2018-03-30,2018-03,monthly,corn,basis_rate_level_lag1,-0.020516,1,2018-02-28,ok,corn_monthly_factors_v1
2018-03-30,2018-03,monthly,corn,basis_rate_zscore_12m_lag1,-0.2524563754,1,2018-02-28,ok,corn_monthly_factors_v1
2018-04-27,2018-04,monthly,corn,basis_rate_level_lag1,0.05857,1,2018-03-30,ok,corn_monthly_factors_v1
2018-04-27,2018-04,monthly,corn,basis_rate_zscore_12m_lag1,1.994346308,1,2018-03-30,ok,corn_monthly_factors_v1
2018-05-31,2018-05,monthly,corn,basis_rate_level_lag1,0.040237,1,2018-04-27,ok,corn_monthly_factors_v1
2018-05-31,2018-05,monthly,corn,basis_rate_zscore_12m_lag1,1.205423178,1,2018-04-27,ok,corn_monthly_factors_v1
2018-06-29,2018-06,monthly,corn,basis_rate_level_lag1,0.006269,1,2018-05-31,ok,corn_monthly_factors_v1
2018-06-29,2018-06,monthly,corn,basis_rate_zscore_12m_lag1,0.2783645509,1,2018-05-31,ok,corn_monthly_factors_v1
2018-07-31,2018-07,monthly,corn,basis_rate_level_lag1,-0.006437,1,2018-06-29,ok,corn_monthly_factors_v1
2018-07-31,2018-07,monthly,corn,basis_rate_zscore_12m_lag1,-0.1058474301,1,2018-06-29,ok,corn_monthly_factors_v1
2018-08-31,2018-08,monthly,corn,basis_rate_level_lag1,-0.046488,1,2018-07-31,ok,corn_monthly_factors_v1
2018-08-31,2018-08,monthly,corn,basis_rate_zscore_12m_lag1,-1.12573071,1,2018-07-31,ok,corn_monthly_factors_v1
2018-09-28,2018-09,monthly,corn,basis_rate_level_lag1,-0.072894,1,2018-08-31,ok,corn_monthly_factors_v1
2018-09-28,2018-09,monthly,corn,basis_rate_zscore_12m_lag1,-1.55234566,1,2018-08-31,ok,corn_monthly_factors_v1
2018-10-31,2018-10,monthly,corn,basis_rate_level_lag1,-0.034073,1,2018-09-28,ok,corn_monthly_factors_v1
2018-10-31,2018-10,monthly,corn,basis_rate_zscore_12m_lag1,-0.4983834942,1,2018-09-28,ok,corn_monthly_factors_v1
2018-11-30,2018-11,monthly,corn,basis_rate_level_lag1,-0.047233,1,2018-10-31,ok,corn_monthly_factors_v1
2018-11-30,2018-11,monthly,corn,basis_rate_zscore_12m_lag1,-0.7178624717,1,2018-10-31,ok,corn_monthly_factors_v1
2018-12-28,2018-12,monthly,corn,basis_rate_level_lag1,-0.055271,1,2018-11-30,ok,corn_monthly_factors_v1
2018-12-28,2018-12,monthly,corn,basis_rate_zscore_12m_lag1,-0.8441417308,1,2018-11-30,ok,corn_monthly_factors_v1
2019-01-31,2019-01,monthly,corn,basis_rate_level_lag1,-0.01027,1,2018-12-28,ok,corn_monthly_factors_v1
2019-01-31,2019-01,monthly,corn,basis_rate_zscore_12m_lag1,0.1587452295,1,2018-12-28,ok,corn_monthly_factors_v1
2019-02-28,2019-02,monthly,corn,basis_rate_level_lag1,-0.036647,1,2019-01-31,ok,corn_monthly_factors_v1
2019-02-28,2019-02,monthly,corn,basis_rate_zscore_12m_lag1,-0.4596922977,1,2019-01-31,ok,corn_monthly_factors_v1
2019-03-29,2019-03,monthly,corn,basis_rate_level_lag1,-0.023034,1,2019-02-28,ok,corn_monthly_factors_v1
2019-03-29,2019-03,monthly,corn,basis_rate_zscore_12m_lag1,-0.1050081102,1,2019-02-28,ok,corn_monthly_factors_v1
2019-04-30,2019-04,monthly,corn,basis_rate_level_lag1,-0.04518,1,2019-03-29,ok,corn_monthly_factors_v1
2019-04-30,2019-04,monthly,corn,basis_rate_zscore_12m_lag1,-0.5692156127,1,2019-03-29,ok,corn_monthly_factors_v1
2019-05-31,2019-05,monthly,corn,basis_rate_level_lag1,-0.070391,1,2019-04-30,ok,corn_monthly_factors_v1
2019-05-31,2019-05,monthly,corn,basis_rate_zscore_12m_lag1,-1.358589882,1,2019-04-30,ok,corn_monthly_factors_v1
2019-06-28,2019-06,monthly,corn,basis_rate_level_lag1,-0.056434,1,2019-05-31,ok,corn_monthly_factors_v1
2019-06-28,2019-06,monthly,corn,basis_rate_zscore_12m_lag1,-0.680743223,1,2019-05-31,ok,corn_monthly_factors_v1
2019-07-31,2019-07,monthly,corn,basis_rate_level_lag1,-0.043307,1,2019-06-28,ok,corn_monthly_factors_v1
2019-07-31,2019-07,monthly,corn,basis_rate_zscore_12m_lag1,0.09995398801,1,2019-06-28,ok,corn_monthly_factors_v1
2019-08-30,2019-08,monthly,corn,basis_rate_level_lag1,-0.052391,1,2019-07-31,ok,corn_monthly_factors_v1
2019-08-30,2019-08,monthly,corn,basis_rate_zscore_12m_lag1,-0.375986046,1,2019-07-31,ok,corn_monthly_factors_v1
2019-09-30,2019-09,monthly,corn,basis_rate_level_lag1,0.002511,1,2019-08-30,ok,corn_monthly_factors_v1
2019-09-30,2019-09,monthly,corn,basis_rate_zscore_12m_lag1,2.025353322,1,2019-08-30,ok,corn_monthly_factors_v1
2019-10-31,2019-10,monthly,corn,basis_rate_level_lag1,0.015356,1,2019-09-30,ok,corn_monthly_factors_v1
2019-10-31,2019-10,monthly,corn,basis_rate_zscore_12m_lag1,1.942621089,1,2019-09-30,ok,corn_monthly_factors_v1
2019-11-29,2019-11,monthly,corn,basis_rate_level_lag1,-0.015567,1,2019-10-31,ok,corn_monthly_factors_v1
2019-11-29,2019-11,monthly,corn,basis_rate_zscore_12m_lag1,0.6460178984,1,2019-10-31,ok,corn_monthly_factors_v1
2019-12-31,2019-12,monthly,corn,basis_rate_level_lag1,-0.024406,1,2019-11-29,ok,corn_monthly_factors_v1
2019-12-31,2019-12,monthly,corn,basis_rate_zscore_12m_lag1,0.2197896523,1,2019-11-29,ok,corn_monthly_factors_v1
2020-01-23,2020-01,monthly,corn,basis_rate_level_lag1,-0.040469,1,2019-12-31,ok,corn_monthly_factors_v1
2020-01-23,2020-01,monthly,corn,basis_rate_zscore_12m_lag1,-0.3225461678,1,2019-12-31,ok,corn_monthly_factors_v1
2020-02-28,2020-02,monthly,corn,basis_rate_level_lag1,-0.044809,1,2020-01-23,ok,corn_monthly_factors_v1
2020-02-28,2020-02,monthly,corn,basis_rate_zscore_12m_lag1,-0.4661681842,1,2020-01-23,ok,corn_monthly_factors_v1
2020-03-31,2020-03,monthly,corn,basis_rate_level_lag1,-0.038116,1,2020-02-28,ok,corn_monthly_factors_v1
2020-03-31,2020-03,monthly,corn,basis_rate_zscore_12m_lag1,-0.1486356965,1,2020-02-28,ok,corn_monthly_factors_v1
2020-04-30,2020-04,monthly,corn,basis_rate_level_lag1,-0.098542,1,2020-03-31,ok,corn_monthly_factors_v1
2020-04-30,2020-04,monthly,corn,basis_rate_zscore_12m_lag1,-1.93025454,1,2020-03-31,ok,corn_monthly_factors_v1
2020-05-29,2020-05,monthly,corn,basis_rate_level_lag1,-0.073816,1,2020-04-30,ok,corn_monthly_factors_v1
2020-05-29,2020-05,monthly,corn,basis_rate_zscore_12m_lag1,-1.109155844,1,2020-04-30,ok,corn_monthly_factors_v1
2020-06-30,2020-06,monthly,corn,basis_rate_level_lag1,-0.046477,1,2020-05-29,ok,corn_monthly_factors_v1
2020-06-30,2020-06,monthly,corn,basis_rate_zscore_12m_lag1,-0.2637176933,1,2020-05-29,ok,corn_monthly_factors_v1
2020-07-31,2020-07,monthly,corn,basis_rate_level_lag1,-0.018092,1,2020-06-30,ok,corn_monthly_factors_v1
2020-07-31,2020-07,monthly,corn,basis_rate_zscore_12m_lag1,0.5786255577,1,2020-06-30,ok,corn_monthly_factors_v1
2020-08-31,2020-08,monthly,corn,basis_rate_level_lag1,-0.004854,1,2020-07-31,ok,corn_monthly_factors_v1
2020-08-31,2020-08,monthly,corn,basis_rate_zscore_12m_lag1,0.8536061643,1,2020-07-31,ok,corn_monthly_factors_v1
2020-09-30,2020-09,monthly,corn,basis_rate_level_lag1,-0.007891,1,2020-08-31,ok,corn_monthly_factors_v1
2020-09-30,2020-09,monthly,corn,basis_rate_zscore_12m_lag1,0.8086049979,1,2020-08-31,ok,corn_monthly_factors_v1
2020-10-30,2020-10,monthly,corn,basis_rate_level_lag1,-0.082456,1,2020-09-30,ok,corn_monthly_factors_v1
2020-10-30,2020-10,monthly,corn,basis_rate_zscore_12m_lag1,-1.364709084,1,2020-09-30,ok,corn_monthly_factors_v1
2020-11-30,2020-11,monthly,corn,basis_rate_level_lag1,-0.10524,1,2020-10-30,ok,corn_monthly_factors_v1
2020-11-30,2020-11,monthly,corn,basis_rate_zscore_12m_lag1,-1.657804377,1,2020-10-30,ok,corn_monthly_factors_v1
2020-12-31,2020-12,monthly,corn,basis_rate_level_lag1,-0.106544,1,2020-11-30,ok,corn_monthly_factors_v1
2020-12-31,2020-12,monthly,corn,basis_rate_zscore_12m_lag1,-1.381683077,1,2020-11-30,ok,corn_monthly_factors_v1
2021-01-29,2021-01,monthly,corn,basis_rate_level_lag1,-0.084407,1,2020-12-31,ok,corn_monthly_factors_v1
2021-01-29,2021-01,monthly,corn,basis_rate_zscore_12m_lag1,-0.672062965,1,2020-12-31,ok,corn_monthly_factors_v1
2021-02-26,2021-02,monthly,corn,basis_rate_level_lag1,0.041958,1,2021-01-29,ok,corn_monthly_factors_v1
2021-02-26,2021-02,monthly,corn,basis_rate_zscore_12m_lag1,1.979692626,1,2021-01-29,ok,corn_monthly_factors_v1
2021-03-31,2021-03,monthly,corn,basis_rate_level_lag1,0.03672,1,2021-02-26,ok,corn_monthly_factors_v1
2021-03-31,2021-03,monthly,corn,basis_rate_zscore_12m_lag1,1.52962839,1,2021-02-26,ok,corn_monthly_factors_v1
2021-04-30,2021-04,monthly,corn,basis_rate_level_lag1,0.070788,1,2021-03-31,ok,corn_monthly_factors_v1
2021-04-30,2021-04,monthly,corn,basis_rate_zscore_12m_lag1,1.690189926,1,2021-03-31,ok,corn_monthly_factors_v1
2021-05-31,2021-05,monthly,corn,basis_rate_level_lag1,0.033299,1,2021-04-30,ok,corn_monthly_factors_v1
2021-05-31,2021-05,monthly,corn,basis_rate_zscore_12m_lag1,0.9080584652,1,2021-04-30,ok,corn_monthly_factors_v1
2021-06-30,2021-06,monthly,corn,basis_rate_level_lag1,0.05652,1,2021-05-31,ok,corn_monthly_factors_v1
2021-06-30,2021-06,monthly,corn,basis_rate_zscore_12m_lag1,1.084272858,1,2021-05-31,ok,corn_monthly_factors_v1
2021-07-30,2021-07,monthly,corn,basis_rate_level_lag1,0.059104,1,2021-06-30,ok,corn_monthly_factors_v1
2021-07-30,2021-07,monthly,corn,basis_rate_zscore_12m_lag1,0.97581105,1,2021-06-30,ok,corn_monthly_factors_v1
2021-08-31,2021-08,monthly,corn,basis_rate_level_lag1,0.056026,1,2021-07-30,ok,corn_monthly_factors_v1
2021-08-31,2021-08,monthly,corn,basis_rate_zscore_12m_lag1,0.8273150807,1,2021-07-30,ok,corn_monthly_factors_v1
2021-09-30,2021-09,monthly,corn,basis_rate_level_lag1,0.096106,1,2021-08-31,ok,corn_monthly_factors_v1
2021-09-30,2021-09,monthly,corn,basis_rate_zscore_12m_lag1,1.17948729,1,2021-08-31,ok,corn_monthly_factors_v1
2021-10-29,2021-10,monthly,corn,basis_rate_level_lag1,0.035011,1,2021-09-30,ok,corn_monthly_factors_v1
2021-10-29,2021-10,monthly,corn,basis_rate_zscore_12m_lag1,0.2693543113,1,2021-09-30,ok,corn_monthly_factors_v1
2021-11-30,2021-11,monthly,corn,basis_rate_level_lag1,0.001141,1,2021-10-29,ok,corn_monthly_factors_v1
2021-11-30,2021-11,monthly,corn,basis_rate_zscore_12m_lag1,-0.3863441777,1,2021-10-29,ok,corn_monthly_factors_v1
2021-12-31,2021-12,monthly,corn,basis_rate_level_lag1,0.01306,1,2021-11-30,ok,corn_monthly_factors_v1
2021-12-31,2021-12,monthly,corn,basis_rate_zscore_12m_lag1,-0.47714457,1,2021-11-30,ok,corn_monthly_factors_v1
2022-01-28,2022-01,monthly,corn,basis_rate_level_lag1,-0.001822,1,2021-12-31,ok,corn_monthly_factors_v1
2022-01-28,2022-01,monthly,corn,basis_rate_zscore_12m_lag1,-1.511521413,1,2021-12-31,ok,corn_monthly_factors_v1
2022-02-28,2022-02,monthly,corn,basis_rate_level_lag1,-0.033724,1,2022-01-28,ok,corn_monthly_factors_v1
2022-02-28,2022-02,monthly,corn,basis_rate_zscore_12m_lag1,-1.917052322,1,2022-01-28,ok,corn_monthly_factors_v1
2022-03-31,2022-03,monthly,corn,basis_rate_level_lag1,-0.062275,1,2022-02-28,ok,corn_monthly_factors_v1
2022-03-31,2022-03,monthly,corn,basis_rate_zscore_12m_lag1,-1.955546371,1,2022-02-28,ok,corn_monthly_factors_v1
2022-04-29,2022-04,monthly,corn,basis_rate_level_lag1,-0.02633,1,2022-03-31,ok,corn_monthly_factors_v1
2022-04-29,2022-04,monthly,corn,basis_rate_zscore_12m_lag1,-0.9874478258,1,2022-03-31,ok,corn_monthly_factors_v1
2022-05-31,2022-05,monthly,corn,basis_rate_level_lag1,-0.087143,1,2022-04-29,ok,corn_monthly_factors_v1
2022-05-31,2022-05,monthly,corn,basis_rate_zscore_12m_lag1,-1.756150723,1,2022-04-29,ok,corn_monthly_factors_v1
2022-06-30,2022-06,monthly,corn,basis_rate_level_lag1,-0.037627,1,2022-05-31,ok,corn_monthly_factors_v1
2022-06-30,2022-06,monthly,corn,basis_rate_zscore_12m_lag1,-0.7156914475,1,2022-05-31,ok,corn_monthly_factors_v1
2022-07-29,2022-07,monthly,corn,basis_rate_level_lag1,0.016674,1,2022-06-30,ok,corn_monthly_factors_v1
2022-07-29,2022-07,monthly,corn,basis_rate_zscore_12m_lag1,0.3768957953,1,2022-06-30,ok,corn_monthly_factors_v1
2022-08-31,2022-08,monthly,corn,basis_rate_level_lag1,0.040062,1,2022-07-29,ok,corn_monthly_factors_v1
2022-08-31,2022-08,monthly,corn,basis_rate_zscore_12m_lag1,0.8865423504,1,2022-07-29,ok,corn_monthly_factors_v1
2022-09-30,2022-09,monthly,corn,basis_rate_level_lag1,-0.010791,1,2022-08-31,ok,corn_monthly_factors_v1
2022-09-30,2022-09,monthly,corn,basis_rate_zscore_12m_lag1,0.05279026682,1,2022-08-31,ok,corn_monthly_factors_v1
2022-10-31,2022-10,monthly,corn,basis_rate_level_lag1,0.008123,1,2022-09-30,ok,corn_monthly_factors_v1
2022-10-31,2022-10,monthly,corn,basis_rate_zscore_12m_lag1,0.6441888261,1,2022-09-30,ok,corn_monthly_factors_v1
2022-11-30,2022-11,monthly,corn,basis_rate_level_lag1,-0.029831,1,2022-10-31,ok,corn_monthly_factors_v1
2022-11-30,2022-11,monthly,corn,basis_rate_zscore_12m_lag1,-0.3404494429,1,2022-10-31,ok,corn_monthly_factors_v1
2022-12-30,2022-12,monthly,corn,basis_rate_level_lag1,-0.005226,1,2022-11-30,ok,corn_monthly_factors_v1
2022-12-30,2022-12,monthly,corn,basis_rate_zscore_12m_lag1,0.4007085181,1,2022-11-30,ok,corn_monthly_factors_v1
2023-01-31,2023-01,monthly,corn,basis_rate_level_lag1,0.00212,1,2022-12-30,ok,corn_monthly_factors_v1
2023-01-31,2023-01,monthly,corn,basis_rate_zscore_12m_lag1,0.5991370148,1,2022-12-30,ok,corn_monthly_factors_v1
2023-02-28,2023-02,monthly,corn,basis_rate_level_lag1,-0.00272,1,2023-01-31,ok,corn_monthly_factors_v1
2023-02-28,2023-02,monthly,corn,basis_rate_zscore_12m_lag1,0.3874492044,1,2023-01-31,ok,corn_monthly_factors_v1
2023-03-31,2023-03,monthly,corn,basis_rate_level_lag1,-0.010123,1,2023-02-28,ok,corn_monthly_factors_v1
2023-03-31,2023-03,monthly,corn,basis_rate_zscore_12m_lag1,0.0559706011,1,2023-02-28,ok,corn_monthly_factors_v1
2023-04-28,2023-04,monthly,corn,basis_rate_level_lag1,0.013043,1,2023-03-31,ok,corn_monthly_factors_v1
2023-04-28,2023-04,monthly,corn,basis_rate_zscore_12m_lag1,0.6733543895,1,2023-03-31,ok,corn_monthly_factors_v1
2023-05-31,2023-05,monthly,corn,basis_rate_level_lag1,0.031502,1,2023-04-28,ok,corn_monthly_factors_v1
2023-05-31,2023-05,monthly,corn,basis_rate_zscore_12m_lag1,1.333365411,1,2023-04-28,ok,corn_monthly_factors_v1
2023-06-30,2023-06,monthly,corn,basis_rate_level_lag1,0.022748,1,2023-05-31,ok,corn_monthly_factors_v1
2023-06-30,2023-06,monthly,corn,basis_rate_zscore_12m_lag1,0.8318999654,1,2023-05-31,ok,corn_monthly_factors_v1
2023-07-31,2023-07,monthly,corn,basis_rate_level_lag1,0.011594,1,2023-06-30,ok,corn_monthly_factors_v1
2023-07-31,2023-07,monthly,corn,basis_rate_zscore_12m_lag1,0.2920099642,1,2023-06-30,ok,corn_monthly_factors_v1
2023-08-31,2023-08,monthly,corn,basis_rate_level_lag1,0.020361,1,2023-07-31,ok,corn_monthly_factors_v1
2023-08-31,2023-08,monthly,corn,basis_rate_zscore_12m_lag1,0.9414727203,1,2023-07-31,ok,corn_monthly_factors_v1
2023-09-28,2023-09,monthly,corn,basis_rate_level_lag1,0.034276,1,2023-08-31,ok,corn_monthly_factors_v1
2023-09-28,2023-09,monthly,corn,basis_rate_zscore_12m_lag1,1.426479523,1,2023-08-31,ok,corn_monthly_factors_v1
2023-10-31,2023-10,monthly,corn,basis_rate_level_lag1,0.075153,1,2023-09-28,ok,corn_monthly_factors_v1
2023-10-31,2023-10,monthly,corn,basis_rate_zscore_12m_lag1,2.301863429,1,2023-09-28,ok,corn_monthly_factors_v1
2023-11-30,2023-11,monthly,corn,basis_rate_level_lag1,0.035649,1,2023-10-31,ok,corn_monthly_factors_v1
2023-11-30,2023-11,monthly,corn,basis_rate_zscore_12m_lag1,0.7046291262,1,2023-10-31,ok,corn_monthly_factors_v1
2023-12-29,2023-12,monthly,corn,basis_rate_level_lag1,0.044377,1,2023-11-30,ok,corn_monthly_factors_v1
2023-12-29,2023-12,monthly,corn,basis_rate_zscore_12m_lag1,0.9107587219,1,2023-11-30,ok,corn_monthly_factors_v1
2024-01-31,2024-01,monthly,corn,basis_rate_level_lag1,0.030367,1,2023-12-29,ok,corn_monthly_factors_v1
2024-01-31,2024-01,monthly,corn,basis_rate_zscore_12m_lag1,0.2166279889,1,2023-12-29,ok,corn_monthly_factors_v1
2024-02-29,2024-02,monthly,corn,basis_rate_level_lag1,-0.020121,1,2024-01-31,ok,corn_monthly_factors_v1
2024-02-29,2024-02,monthly,corn,basis_rate_zscore_12m_lag1,-1.781284101,1,2024-01-31,ok,corn_monthly_factors_v1
2024-03-29,2024-03,monthly,corn,basis_rate_level_lag1,-0.043853,1,2024-02-29,ok,corn_monthly_factors_v1
2024-03-29,2024-03,monthly,corn,basis_rate_zscore_12m_lag1,-2.146729935,1,2024-02-29,ok,corn_monthly_factors_v1
2024-04-30,2024-04,monthly,corn,basis_rate_level_lag1,-0.037754,1,2024-03-29,ok,corn_monthly_factors_v1
2024-04-30,2024-04,monthly,corn,basis_rate_zscore_12m_lag1,-1.574244386,1,2024-03-29,ok,corn_monthly_factors_v1
2024-05-31,2024-05,monthly,corn,basis_rate_level_lag1,-0.038907,1,2024-04-30,ok,corn_monthly_factors_v1
2024-05-31,2024-05,monthly,corn,basis_rate_zscore_12m_lag1,-1.31994946,1,2024-04-30,ok,corn_monthly_factors_v1
2024-06-28,2024-06,monthly,corn,basis_rate_level_lag1,-0.055154,1,2024-05-31,ok,corn_monthly_factors_v1
2024-06-28,2024-06,monthly,corn,basis_rate_zscore_12m_lag1,-1.417792041,1,2024-05-31,ok,corn_monthly_factors_v1
2024-07-31,2024-07,monthly,corn,basis_rate_level_lag1,-0.050419,1,2024-06-28,ok,corn_monthly_factors_v1
2024-07-31,2024-07,monthly,corn,basis_rate_zscore_12m_lag1,-1.109943057,1,2024-06-28,ok,corn_monthly_factors_v1
2024-08-30,2024-08,monthly,corn,basis_rate_level_lag1,0.005621,1,2024-07-31,ok,corn_monthly_factors_v1
2024-08-30,2024-08,monthly,corn,basis_rate_zscore_12m_lag1,0.1650142981,1,2024-07-31,ok,corn_monthly_factors_v1
2024-09-30,2024-09,monthly,corn,basis_rate_level_lag1,-0.005284,1,2024-08-30,ok,corn_monthly_factors_v1
2024-09-30,2024-09,monthly,corn,basis_rate_zscore_12m_lag1,-0.005963286916,1,2024-08-30,ok,corn_monthly_factors_v1
2024-10-31,2024-10,monthly,corn,basis_rate_level_lag1,-0.043728,1,2024-09-30,ok,corn_monthly_factors_v1
2024-10-31,2024-10,monthly,corn,basis_rate_zscore_12m_lag1,-0.7983596431,1,2024-09-30,ok,corn_monthly_factors_v1
2024-11-29,2024-11,monthly,corn,basis_rate_level_lag1,-0.044886,1,2024-10-31,ok,corn_monthly_factors_v1
2024-11-29,2024-11,monthly,corn,basis_rate_zscore_12m_lag1,-0.7005413557,1,2024-10-31,ok,corn_monthly_factors_v1
2024-12-31,2024-12,monthly,corn,basis_rate_level_lag1,-0.023731,1,2024-11-29,ok,corn_monthly_factors_v1
2024-12-31,2024-12,monthly,corn,basis_rate_zscore_12m_lag1,0.1387242358,1,2024-11-29,ok,corn_monthly_factors_v1
2025-01-27,2025-01,monthly,corn,basis_rate_level_lag1,-0.094181,1,2024-12-31,ok,corn_monthly_factors_v1
2025-01-27,2025-01,monthly,corn,basis_rate_zscore_12m_lag1,-2.205302808,1,2024-12-31,ok,corn_monthly_factors_v1
2025-02-28,2025-02,monthly,corn,basis_rate_level_lag1,-0.09896,1,2025-01-27,ok,corn_monthly_factors_v1
2025-02-28,2025-02,monthly,corn,basis_rate_zscore_12m_lag1,-1.801191176,1,2025-01-27,ok,corn_monthly_factors_v1
2025-03-31,2025-03,monthly,corn,basis_rate_level_lag1,-0.077503,1,2025-02-28,ok,corn_monthly_factors_v1
2025-03-31,2025-03,monthly,corn,basis_rate_zscore_12m_lag1,-0.9557073725,1,2025-02-28,ok,corn_monthly_factors_v1
2025-04-30,2025-04,monthly,corn,basis_rate_level_lag1,-0.025844,1,2025-03-31,ok,corn_monthly_factors_v1
2025-04-30,2025-04,monthly,corn,basis_rate_zscore_12m_lag1,0.6258051918,1,2025-03-31,ok,corn_monthly_factors_v1
2025-05-30,2025-05,monthly,corn,basis_rate_level_lag1,-0.055103,1,2025-04-30,ok,corn_monthly_factors_v1
