month,first_trade_date,last_trade_date,n_obs,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_close_last,dce_corn_close_mean,dce_corn_close_std,dce_corn_settle_last,dce_corn_volume_sum,dce_corn_open_interest_last,dce_corn_ret_1m,dce_corn_month_range_pct,dce_corn_starch_open_first,dce_corn_starch_high_max,dce_corn_starch_low_min,dce_corn_starch_close_last,dce_corn_starch_close_mean,dce_corn_starch_close_std,dce_corn_starch_settle_last,dce_corn_starch_volume_sum,dce_corn_starch_open_interest_last,dce_corn_starch_ret_1m,dce_corn_starch_month_range_pct,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_close_std,cbot_corn_ret_1m,cbot_corn_month_range_pct,cbot_wheat_open_first,cbot_wheat_high_max,cbot_wheat_low_min,cbot_wheat_close_last,cbot_wheat_close_mean,cbot_wheat_close_std,cbot_wheat_ret_1m,cbot_wheat_month_range_pct,dce_corn_close,dce_corn_ret_1m_compound,dce_corn_starch_ret_1m_compound,cs_c_spread_close_mean,cs_c_spread_close_last,domestic_corn_spot_price_cny_t_mean,domestic_corn_spot_price_cny_t_last,corn_basis_cny_t_mean,corn_basis_cny_t_last,corn_basis_rate_mean,corn_basis_rate_last,corn_100ppi_main_futures_price_cny_t_mean,corn_100ppi_main_futures_price_cny_t_last,cbot_corn_ret_1m_compound,cbot_wheat_ret_1m_compound,cbot_wheat_corn_ratio_mean,cbot_wheat_corn_ratio_last,hlj_precip_mm_sum,hlj_precip_mm_mean,jilin_precip_mm_sum,jilin_precip_mm_mean,inner_mongolia_precip_mm_sum,inner_mongolia_precip_mm_mean,ne_avg_precip_mm_sum,ne_avg_precip_mm_mean,hlj_t2m_c_mean,hlj_t2m_c_last,jilin_t2m_c_mean,jilin_t2m_c_last,inner_mongolia_t2m_c_mean,inner_mongolia_t2m_c_last,ne_avg_t2m_c_mean,ne_avg_t2m_c_last,is_harvest_season_ne_cn_flag,is_harvest_season_ne_cn_share,corn_100ppi_nearby_futures_price_cny_t_mean,corn_100ppi_nearby_futures_price_cny_t_last,corn_100ppi_nearby_basis_cny_t_mean,corn_100ppi_nearby_basis_cny_t_last,corn_100ppi_nearby_basis_rate_mean,corn_100ppi_nearby_basis_rate_last,dce_corn_close_ret_1m,dce_corn_close_ma3,dce_corn_close_ret_3m,dce_corn_close_vol_3m,dce_corn_close_ma6,dce_corn_close_ret_6m,dce_corn_close_vol_6m,dce_corn_close_ma12,dce_corn_close_ret_12m,dce_corn_close_vol_12m,dce_corn_close_next_month,dce_corn_close_next_month_ret,spike
2017-04,2017-04-05,2017-04-28,18,1675,1693,1606,1622,1642.2777777777778,22.148710108652477,1623.0,20907354,1690124,-0.029904306,0.0536374845869297,2064,2081,1946,1946,2004.9444444444443,32.8874591192488,1955.0,8818382,801132,-0.053501946,0.0693730729701952,363.0,378.75,357.25,365.5,366.6666666666667,3.603511359444711,0.0020562028786841,0.0588235294117647,427.0,444.75,416.0,431.75,428.4861111111111,5.151008055412861,0.0111241217798594,0.06658946149392,1622,-0.029904306,-0.053501947,362.6666666666667,324,1604.926111111111,1622.0,-37.35166667,-17.665,-0.023386889,-0.011976,1642.2777777777778,1622,0.0061940808402651,0.0099415205809654,1.168625523591942,1.1812585499316006,6.36,0.3533333333333333,8.9,0.4944444444444444,3.93,0.2183333333333333,6.3966666666666665,0.3553703703703703,7.246111111111111,11.93,8.257222222222222,11.36,9.505555555555556,12.67,8.336296296296297,11.986666666666666,0,0,1615.388888888889,1621,-10.46277778,1.0,-0.006569889,0.000617,-0.029904306,1632.3333333333333,0.0397435897435898,0.0384355569905673,1586.6666666666667,0.0692155570204351,0.0283333128211315,1543.0,0.0670461733080329,0.0461096316298671,1608,-0.008631319,1
2017-05,2017-05-02,2017-05-31,20,1631,1660,1604,1608,1631.75,11.951106533222076,1614.0,17474916,1598700,-0.008631319,0.0348258706467661,1951,1987,7,1924,1843.5,432.89885776314026,1921.0,7742110,649746,-0.011305242,1.029106029106029,376.75,378.25,364.25,371.5,370.3375,2.8018731986035,0.0164158686730506,0.0376850605652759,456.75,461.5,420.25,429.75,434.2625,8.03711579256875,-0.00463231,0.0959860383944153,1608,-0.00863132,-0.011305134,211.75,316,1644.2330000000002,1662.0,12.483,54.0,0.0074497999999999,0.032491,1631.75,1608,0.0048856310594045,-0.036894549,1.1725864737381424,1.1567967698519517,16.869999999999997,0.8434999999999999,40.01,2.0005,30.34,1.517,29.07333333333333,1.4536666666666664,16.3635,15.38,15.788999999999998,14.23,18.105,18.01,16.7525,15.873333333333337,0,0,1643.25,1629,0.983,33.0,0.0004496999999999,0.019856,-0.008631319,1634.0,0.0031191515907673,0.0375153451931503,1597.3333333333333,0.0414507772020724,0.0292086477985831,1543.0,0.0670461733080329,0.0461096316298671,1687,0.0491293532338308,1
2017-06,2017-06-01,2017-06-30,22,1612,1713,1607,1687,1666.3636363636365,21.63670922638627,1689.0,15802206,1332100,0.0491293532338308,0.0628334321280379,1921,2059,1921,2026,1994.7727272727277,26.75627530876208,2024.0,8222486,639814,0.0530145530145529,0.0681145113524185,371.5,392.25,356.25,370.0,374.09090909090907,10.071631971173806,-0.004037685,0.0972972972972973,429.5,511.5,421.25,511.0,457.27272727272725,22.33003383910135,0.1890634089586969,0.1766144814090019,1687,0.0491293535192183,0.0530145533977495,328.40909090909093,339,1648.5463636363638,1682.0,-17.81727273,-5.0,-0.010867909,-0.002973,1666.3636363636365,1687,-0.004037685,0.1890634086816247,1.2232749698130787,1.3810810810810812,59.06,2.6845454545454546,38.66,1.757272727272727,16.73,0.7604545454545455,38.15,1.7340909090909091,20.652272727272727,26.12,19.933636363636364,22.4,23.245,25.06,21.276969696969697,24.526666666666667,0,0,1638.0454545454545,1626,10.500909090909092,56.0,0.0062995909090909,0.033294,0.0491293532338308,1639.0,0.0089712918660287,0.0408965251071415,1625.3333333333333,0.1105990783410137,0.030895354845897,1551.8333333333333,0.0670461733080329,0.0461096316298671,1645,-0.024896266,1
2017-07,2017-07-03,2017-07-31,21,1704,1708,1644,1645,1672.190476190476,11.885365150549882,1650.0,11516910,951196,-0.024896266,0.0389057750759878,2044,2048,1934,1939,1993.3809523809523,27.91679815178696,1940.0,6344328,431868,-0.042941757,0.0587931923671995,384.25,404.75,366.0,372.0,382.3571428571428,9.712289710906065,0.0054054054054053,0.1041666666666666,534.25,574.5,471.5,476.25,514.5714285714286,29.400695448528808,-0.068003914,0.2162729658792651,1645,-0.024896265,-0.042941759,321.1904761904762,294,1695.8195238095238,1679.29,23.629047619047626,34.29,0.0139335238095238,0.020419,1672.190476190476,1645,0.0054054057169983,-0.068003915,1.345143771316614,1.280241935483871,51.66,2.46,119.86,5.707619047619048,43.46,2.069523809523809,71.66,3.412380952380952,25.512857142857143,25.85,24.293333333333333,24.66,27.847142857142856,28.77,25.88444444444444,26.426666666666662,0,0,1648.7619047619048,1645,47.05761904761905,34.29,0.0277398571428571,0.020419,-0.024896266,1646.6666666666667,0.0141800246609125,0.0389029476413675,1639.5,0.0544871794871795,0.0348897802538277,1568.4166666666667,0.1376210235131396,0.0377027239173189,1687,0.025531914893617,1
2017-08,2017-08-01,2017-08-31,23,1648,1744,1645,1687,1706.391304347826,25.131904985920677,1691.0,11996748,1262100,0.025531914893617,0.0586840545346769,1936,2056,1923,1975,1998.695652173913,34.18457225470515,1981.0,5089950,369260,0.0185662712738525,0.0673417721518987,368.75,375.5,328.5,341.75,353.1195652173913,12.853163203967574,-0.081317204,0.1375274323335771,470.0,478.0,394.5,410.0,429.0217391304348,23.640646940112205,-0.139107612,0.2036585365853658,1687,0.0255319129537765,0.0185662724485842,292.30434782608694,288,1666.8639130434783,1657.86,-40.83173913,-29.14,-0.02452613,-0.017577,1707.695652173913,1687,-0.081317204,-0.139107612,1.2143209392005467,1.1997073884418434,152.02,6.609565217391305,168.04,7.306086956521739,221.36,9.624347826086955,180.47333333333333,7.846666666666667,20.98434782608696,16.45,21.31217391304348,16.01,22.077391304347824,16.24,21.45797101449276,16.233333333333334,0,0,1676.0434782608695,1636,-9.179565217,21.86,-0.005526565,0.013186,0.025531914893617,1673.0,0.0491293532338308,0.0378145314174626,1653.5,0.0524017467248907,0.0346872766784742,1588.1666666666667,0.163448275862069,0.0377992182299443,1693,0.0035566093657379,1
2017-09,2017-09-01,2017-09-29,21,1695,1733,1677,1693,1702.2857142857142,12.033880742066817,1692.0,11708266,873756,0.0035566093657379,0.0330773774365032,1986,2047,1955,1976,1991.5238095238096,23.6698522336305,1973.0,5289146,254194,0.000506329113924,0.0465587044534413,356.75,362.0,345.5,356.25,353.79761904761904,3.074714466030788,0.0424286759326992,0.0463157894736842,433.75,462.75,428.25,449.0,445.8095238095238,7.099693990722779,0.0951219512195122,0.076837416481069,1693,0.0035566096417916,0.0005063278205603,289.23809523809524,283,1664.0809523809523,1665.71,-38.2047619,-27.29,-0.022963524,-0.016383,1702.2857142857142,1693,0.0424286766215322,0.0951219524633293,1.2601990189148435,1.2603508771929826,27.38,1.3038095238095238,18.08,0.860952380952381,14.95,0.7119047619047618,20.136666666666667,0.9588888888888888,14.22142857142857,5.8,14.954761904761906,6.42,16.34095238095238,7.65,15.172380952380951,6.623333333333332,1,1,1653.2857142857142,1650,10.795238095238094,15.71,0.0064897619047619,0.009431,0.0035566093657379,1675.0,0.0035566093657379,0.0252833328778468,1657.0,0.0125598086124401,0.030431480986967,1613.0833333333333,0.214490674318508,0.0343304208512606,1657,-0.021264028,1
2017-10,2017-10-09,2017-10-31,17,1659,1686,1629,1657,1668.8235294117646,8.29333538238419,1656.0,5806194,1005370,-0.021264028,0.0343995171997586,2050,2050,1923,1941,1952.5882352941176,22.57503827108997,1940.0,2875076,286652,-0.017712551,0.06543019062339,350.75,355.25,342.5,345.5,349.2058823529412,2.3638476548403258,-0.030175439,0.036903039073806,443.5,445.75,416.25,419.5,432.1764705882353,5.349331665236871,-0.065701559,0.0703218116805721,1657,-0.021264029,-0.01771255,283.7647058823529,284,1661.5123529411765,1661.43,-8.252352941,4.43,-0.004970118,0.002666,1669.764705882353,1657,-0.012151536,-0.054114994,1.2375763652638647,1.2141823444283646,1.12,0.0658823529411764,2.2,0.1294117647058823,2.29,0.1347058823529411,1.87,0.1099999999999999,3.89,1.61,4.996470588235294,4.43,5.9805882352941175,4.78,4.955686274509804,3.606666666666667,1,1,1633.764705882353,1637,27.747647058823528,24.43,0.0166977647058823,0.014704,-0.021264028,1679.0,0.0072948328267476,0.0234123842371626,1662.8333333333333,0.0215782983970407,0.0287514839132216,1624.75,0.0922874093605801,0.0275062058345608,1715,0.0350030175015088,1
2017-11,2017-11-01,2017-11-30,22,1656,1724,1648,1715,1690.090909090909,14.537010536030955,1673.8,8476500,603778,0.0350030175015088,0.0443148688046647,1941,2186,1933,2052,2063.318181818182,53.19988038264065,1981.8,7214516,219618,0.0571870170015456,0.1232943469785575,345.5,352.0,335.5,341.75,343.2613636363636,4.16367316709951,-0.010853835,0.0482809070958302,418.5,434.25,405.25,409.25,422.2613636363636,6.624933635214447,-0.02443385,0.0708613317043372,1715,0.0350030161569419,0.0571870170849273,373.2272727272728,337,1653.3604545454546,1662.5,-36.73045455,-52.5,-0.022221,-0.031579,1690.090909090909,1715,-0.010853836,-0.02443385,1.2302126887279066,1.197512801755669,7.74,0.3518181818181818,7.66,0.3481818181818182,1.76,0.08,5.72,0.26,-6.322727273,-18.59,-4.173636364,-17.18,-3.518636364,-14.46,-4.671666667,-16.74333333,1,1,1676.7272727272727,1715,-23.36681818,-52.5,-0.014137636,-0.031579,0.0350030175015088,1688.3333333333333,0.0165975103734439,0.0281984665376318,1680.6666666666667,0.066542288557214,0.0304167551503286,1639.0,0.1107512953367875,0.028508971235487,1816,0.0588921282798833,1
2017-12,2017-12-01,2017-12-29,21,1716,1837,1702,1816,1790.809523809524,33.24848725524082,1691.6,8325114,982626,0.0588921282798833,0.0743392070484581,2050,2157,2031,2123,2109.0,25.9961535616331,2023.6,4207692,322860,0.0346003898635478,0.059349976448422,355.75,360.5,346.5,351.0,351.07142857142856,2.791888761599003,0.0270665691294806,0.0398860398860398,433.0,443.0,410.5,427.25,423.4761904761905,6.648263289153392,0.0439828955406231,0.0760678759508484,1816,0.0588921275024918,0.0346003911871477,318.1904761904762,307,1682.8742857142856,1708.21,-110.5542857,-107.79,-0.065663381,-0.063101,1793.428571428571,1816,0.0270665705940762,0.0439828958530725,1.2061998152043525,1.2172364672364673,1.08,0.0514285714285714,2.02,0.0961904761904761,0.32,0.0152380952380952,1.1399999999999997,0.0542857142857142,-18.44428571,-20.19,-14.71,-16.5,-13.13571429,-14.08,-15.43,-16.92333333,0,0,1727.857142857143,1740,-44.98285714,-31.79,-0.026725476,-0.01861,0.0588921282798833,1729.3333333333333,0.0726520968694623,0.0411535326731246,1702.1666666666667,0.0764671013633668,0.0330041408810909,1663.75,0.1955233706385779,0.0306015280692175,1788,-0.015418502,1
2018-01,2018-01-02,2018-01-31,22,1818,1861,1783,1788,1814.090909090909,21.83686069123692,1709.4,8096658,846334,-0.015418502,0.0436241610738255,2122,2169,2076,2082,2112.909090909091,25.23963076273036,2065.4,3542666,318768,-0.019312294,0.0446685878962536,351.0,362.25,345.5,361.5,352.47727272727275,4.234853324966853,0.0299145299145298,0.0463347164591977,427.25,458.75,413.25,451.5,431.89772727272725,10.699538010417292,0.0567583382094791,0.1007751937984496,1788,-0.015418503,-0.019312294,298.8181818181818,294,1759.4304545454545,1772.5,-54.66045455,-15.5,-0.031295182,-0.008745,1814.090909090909,1788,0.029914529784335,0.0567583388629402,1.2252078955174437,1.2489626556016598,5.06,0.2299999999999999,5.93,0.2695454545454545,2.3600000000000003,0.1072727272727272,4.45,0.2022727272727272,-19.96272727,-20.39,-17.72,-16.33,-15.46545455,-13.62,-17.71606061,-16.78,0,0,1819.5454545454545,1792,-60.115,-19.5,-0.034308864,-0.011001,-0.015418502,1773.0,0.0790585395292697,0.0379365458491066,1726.0,0.0869300911854102,0.0310051506098286,1682.75,0.146153846153846,0.0315768284847667,1830,0.0234899328859059,1
2018-02,2018-02-01,2018-02-28,15,1790,1837,1787,1830,1817.6,9.545380333663267,1727.2,5015040,867672,0.0234899328859059,0.0273224043715847,2084,2184,2083,2167,2137.733333333333,20.362664247050144,2107.2,2417748,327268,0.0408261287223823,0.0466082141209044,360.5,376.75,356.25,374.0,365.5,3.8856420686566575,0.0345781466113417,0.0548128342245989,449.5,487.5,438.75,482.75,456.15,9.947092180991532,0.0692137320044297,0.1009839461418953,1830,0.0234899318332104,0.0408261260069577,320.1333333333333,337,1781.1426666666666,1793.21,-36.45733333,-36.79,-0.0204668,-0.020516,1817.6,1830,0.0381163741941441,0.0865361886262832,1.2479104365403395,1.2907754010695187,5.279999999999999,0.352,10.62,0.7080000000000001,5.140000000000001,0.3426666666666667,7.013333333333334,0.4675555555555555,-16.70266667,-11.81,-12.93666667,-5.69,-11.71333333,-7.9,-13.78422222,-8.466666667,0,0,1810.5333333333333,1862,-29.39066667,-68.79,-0.016484933,-0.038361,0.0234899328859059,1811.3333333333333,0.0670553935860058,0.0371690990888573,1749.8333333333333,0.0847658565500888,0.0308692142221948,1701.6666666666667,0.141609482220836,0.0314143933579952,1744,-0.046994536,1
2018-03,2018-03-01,2018-03-30,22,1836,1884,1739,1744,1793.409090909091,46.832690140551016,1745.0,6581900,931384,-0.046994536,0.0831422018348623,2169,2221,2113,2147,2153.7272727272725,23.9983765684699,2149.0,4177694,185746,-0.009229349,0.0503027480204937,381.25,395.25,369.25,387.75,383.2613636363636,6.8083794977425605,0.036764705882353,0.0670535138620245,495.5,518.5,441.5,451.75,475.3522727272728,23.1774545485618,-0.064215432,0.170448256779192,1744,-0.046994536,-0.009229348,360.3181818181818,403,1846.364090909091,1852.5,55.318636363636365,108.5,0.0297125,0.05857,1791.0454545454545,1744,0.036764704599761,-0.064215433,1.2398978021578868,1.1650548033526755,3.11,0.1413636363636363,9.71,0.4413636363636364,7.09,0.3222727272727272,6.636666666666666,0.3016666666666666,-4.664090909,5.69,-2.633181818,5.82,-1.025,4.38,-2.774090909,5.296666666666667,0,0,1860.9545454545453,1785,-14.59045455,67.5,-0.008135727,0.036437,-0.046994536,1787.3333333333333,-0.039647577,0.0353057419489222,1758.3333333333333,0.0301240401653868,0.0398855230619245,1707.6666666666667,0.0430622009569376,0.0338640152911087,1731,-0.007454128,1
2018-04,2018-04-02,2018-04-27,18,1746,1779,1724,1731,1743.1666666666667,8.514693182963242,1730.0,5021130,865760,-0.007454128,0.0317735413056037,2141,2179,2107,2134,2128.611111111112,10.415705838039733,2133.0,2877910,253904,-0.00605496,0.0337394564198687,388.75,392.5,372.0,390.5,384.5416666666667,4.26963457590514,0.0070921985815601,0.0524967989756722,454.25,495.75,445.75,495.0,473.2638888888889,13.565330003526457,0.0957387935805202,0.101010101010101,1731,-0.00745413,-0.006054959,385.44444444444446,403,1818.6711111111117,1803.57,75.50444444444445,72.57,0.0415009999999999,0.040237,1743.1666666666667,1731,-0.014280176,0.0574343636512453,1.2306720336169348,1.267605633802817,14.49,0.805,7.510000000000001,0.4172222222222222,2.89,0.1605555555555555,8.296666666666667,0.4609259259259259,8.915,12.36,9.65388888888889,11.81,10.571666666666667,14.24,9.713518518537036,12.803333333333336,0,0,1760.9444444444443,1706,57.72666666666666,97.57,0.0317355,0.054098,-0.007454128,1768.3333333333333,-0.031879195,0.0353294943110757,1770.6666666666667,0.0446590223295111,0.038394599175817,1716.75,0.0672009864364981,0.0324069754815815,1777,0.0265742345465049,1
2018-05,2018-05-02,2018-05-31,22,1732,1795,1728,1777,1763.8181818181818,16.474038345042764,1780.0,5695408,819374,0.0265742345465049,0.0377039954980303,2142,2250,2128,2220,2190.1363636363635,26.698128085879585,2224.0,3607436,296238,0.0402999062792877,0.0549549549549549,405.0,412.25,390.75,393.5,401.64772727272725,4.5504180151447775,0.0076824583866836,0.0546378653113087,529.0,554.0,486.25,524.75,517.8409090909091,16.41347179231304,0.0601010101010102,0.1291090995712244,1777,0.026574233648009,0.040299906640667,426.3181818181818,443,1792.8395454545455,1788.21,29.02136363636364,11.21,0.016169909090909,0.006269,1763.8181818181818,1777,-0.028395061,-0.007565013,1.2892074826526825,1.3335451080050826,13.91,0.6322727272727273,39.52,1.7963636363636362,35.64,1.62,29.69,1.3495454545454544,15.889545454545454,23.02,15.707727272727272,21.08,17.368636363636366,25.02,16.3219696969697,23.04,0,0,1744.0,1775,48.83954545454546,13.21,0.027211,0.007387,0.0265742345465049,1750.6666666666667,-0.028961749,0.0368187841744081,1781.0,0.0361516034985422,0.0373453350862545,1730.8333333333333,0.1050995024875622,0.0325638749944633,1787,0.0056274620146314,1
2018-06,2018-06-01,2018-06-29,20,1778,1790,1751,1787,1767.25,10.248876703532234,1783.0,4155518,553190,0.0056274620146314,0.0218242865137101,2217,2289,2165,2240,2209.6,23.41479514279266,2232.0,2913964,181480,0.0090090090090089,0.0553571428571428,394.5,397.0,338.75,359.25,365.6375,13.332162092197606,-0.08703939,0.16214335421016,524.5,538.75,466.75,502.0,502.1625,19.29433974129797,-0.043353978,0.1434262948207171,1787,0.005627462860428,0.0090090087912941,442.35,453,1781.75,1775.57,14.5,-11.43,0.00812865,-0.006437,1767.25,1787,-0.069062669,-0.024318673,1.3735022649353366,1.3973556019485038,127.33,6.3665,75.72,3.786,57.37,2.8685,86.80666666666667,4.340333333333334,21.156,22.07,20.6555,23.66,23.409,26.92,21.740166666666667,24.21666666666667,0,0,1767.6,1770,14.15,5.57,0.00794005,0.003137,0.0056274620146314,1765.0,0.0246559633027523,0.0171650069225185,1776.1666666666667,-0.015969163,0.0274150500767482,1739.1666666666667,0.0592768227622999,0.0299914507135574,1854,0.0374930050363737,1
2018-07,2018-07-02,2018-07-31,22,1789,1879,1774,1854,1833.0,29.555436209330608,1849.0,4454186,653722,0.0374930050363737,0.0566343042071197,2240,2299,2232,2277,2262.3636363636365,17.783206241913387,2276.0,2412710,153810,0.0165178571428572,0.0294246815985946,360.5,374.25,337.25,372.25,352.8068181818182,8.241493384300151,0.0361864996520528,0.099395567494963,501.75,565.0,471.25,554.5,507.59090909090907,22.000479628774094,0.1045816733067728,0.1690712353471596,1854,0.0374930050771549,0.0165178572931656,429.3636363636364,423,1772.5581818181818,1771.64,-63.57818182,-82.36,-0.035871409,-0.046488,1836.136363636364,1854,0.0361865010507953,0.1045816727630819,1.4382361663996006,1.4895903290799195,164.46,7.475454545454546,84.43,3.837727272727273,81.33,3.696818181818182,110.07333333333332,5.003333333333333,24.849090909090908,24.86,25.438181818181818,29.32,27.383636363636366,30.3,25.89030303030303,28.16,0,0,1773.2727272727273,1781,-0.714545455,-9.36,-0.000404182,-0.005283,0.0374930050363737,1806.0,0.0710571923743501,0.0161936183962643,1787.1666666666667,0.0369127516778522,0.0306898413425664,1756.5833333333333,0.1270516717325227,0.0297022584663952,1904,0.0269687162891045,1
2018-08,2018-08-01,2018-08-31,23,1855,1908,1842,1904,1876.8260869565215,14.031303230838128,1899.0,9614898,1040200,0.0269687162891045,0.0346638655462184,2281,2396,2258,2360,2340.217391304348,32.59664863105232,2359.0,3337352,211386,0.0364514712340799,0.0584745762711864,371.75,373.75,340.25,366.0,358.9782608695652,10.365730536976969,-0.016789792,0.0915300546448087,554.75,593.0,494.75,546.5,539.945652173913,22.75548841410408,-0.014427412,0.1797804208600183,1904,0.0269687175436803,0.0364514721745696,463.39130434782606,456,1770.940869565217,1774.64,-105.8852174,-129.36,-0.059789217,-0.072894,1876.8260869565215,1904,-0.01678979,-0.014427413,1.5036787031385708,1.4931693989071038,78.63,3.4186956521739127,176.21,7.661304347826087,102.52,4.4573913043478255,119.12,5.179130434782608,21.172608695652176,19.7,22.26521739130435,19.33,24.05913043478261,20.15,22.498985507246378,19.726666666666667,0,0,1807.7391304347825,1822,-36.79826087,-47.36,-0.020778261,-0.026687,0.0269687162891045,1848.3333333333333,0.0714687675858187,0.0162358790939189,1799.5,0.0404371584699454,0.0311060492937986,1774.6666666666667,0.1286307053941908,0.0297715306901574,1847,-0.029936975,1
2018-09,2018-09-03,2018-09-28,19,1904,1939,1845,1847,1891.684210526316,24.80603114741548,1850.0,8132728,724998,-0.029936975,0.0508933405522468,2360,2386,2308,2325,2346.368421052632,18.91269569573657,2320.0,2783160,230738,-0.014830508,0.0335483870967741,366.0,369.75,342.5,356.5,358.7631578947368,8.455140482853924,-0.025956284,0.076437587657784,546.5,546.5,495.25,510.5,517.7894736842105,10.770092062788304,-0.065873742,0.1003917727717923,1847,-0.029936974,-0.014830507,454.6842105263158,478,1783.7455555555557,1786.14,-107.2544444,-60.86,-0.060152667,-0.034073,1891.0,1847,-0.034725374,-0.072530224,1.4437098641442394,1.4319775596072932,53.19,2.7994736842105263,40.49,2.131052631578948,25.62,1.3484210526315787,39.766666666666666,2.092982456140351,15.463684210526315,11.9,16.336315789473684,13.04,17.562105263157896,15.08,16.454035087719298,13.339999999999998,1,1,1844.555555555556,1822,-60.81,-35.86,-0.034098222,-0.020077,-0.029936975,1868.3333333333333,0.0335758254057079,0.0362763019756944,1816.6666666666667,0.059059633027523,0.0254446351843483,1787.5,0.090962787950384,0.0319742555194721,1891,0.0238224147265837,1
2018-10,2018-10-08,2018-10-31,18,1847,1913,1840,1891,1875.111111111111,17.659821093254507,1893.0,6956628,764896,0.0238224147265837,0.0386039132734003,2325,2438,2315,2413,2383.1666666666665,32.216638010597755,2409.0,3657090,281548,0.0378494623655913,0.050973891421467,369.5,378.5,360.25,363.25,368.43055555555554,4.425698312758753,0.0189340813464236,0.0502408809359944,525.25,527.0,485.5,501.25,509.52777777777777,9.2418043537189,-0.018119491,0.0827930174563591,1891,0.02382241458202,0.0378494626773637,508.05555555555554,522,1786.5794444444446,1805.71,-88.53166667,-85.29,-0.049543056,-0.047233,1875.111111111111,1891,-0.012907609,-0.041586998,1.3829525272888716,1.379903647625602,10.29,0.5716666666666668,24.97,1.387222222222222,13.35,0.7416666666666667,16.203333333333333,0.9001851851851852,4.596666666666667,1.15,5.240555555555556,0.59,5.672777777777778,1.36,5.169999999981481,1.0333333333333332,1,1,1831.2777777777776,1849,-44.69833333,-43.29,-0.025007278,-0.023974,0.0238224147265837,1880.6666666666667,0.0199568500539373,0.0319849674375582,1843.3333333333333,0.0924321201617561,0.0243643564092813,1807.0,0.1412190706095353,0.030885625861563,1953,0.0327868852459016,1
2018-11,2018-11-01,2018-11-30,22,1892,1997,1862,1953,1937.5454545454545,35.82460882413926,1953.0,8294664,986794,0.0327868852459016,0.0691244239631336,2415,2437,2361,2424,2392.409090909091,16.712296843967064,2416.0,4291048,161416,0.0045586406962287,0.0313531353135313,363.5,379.0,355.25,376.75,365.8864090909091,5.937997647588854,0.0371644872677219,0.0630391506303915,500.75,520.75,492.0,515.495,504.6475454545454,6.081617866882783,0.0284189526184539,0.0557716369702906,1953,0.0327868853657418,0.0045586418266299,454.8636363636364,471,1827.940909090909,1850.71,-113.4227273,-102.29,-0.062009227,-0.055271,1941.3636363636365,1953,0.0371644878023151,0.0284189531265288,1.3794088626398835,1.368268082282681,13.14,0.5972727272727273,11.66,0.53,1.46,0.0663636363636363,8.753333333333332,0.3978787878787878,-5.067272727,-11.0,-3.234090909,-8.96,-2.405909091,-6.07,-3.569090909,-8.676666667,1,1,1884.909090909091,1917,-56.96818182,-66.29,-0.031133227,-0.035819,0.0327868852459016,1897.0,0.0257352941176469,0.033923237637032,1872.6666666666667,0.0990433314575127,0.025071698142888,1826.8333333333333,0.1387755102040817,0.0307386280185039,1869,-0.043010753,1
2018-12,2018-12-03,2018-12-28,20,1904,1942,1831,1869,1867.2,17.018874970548357,1864.0,10055954,1160300,-0.043010753,0.0593900481540931,2368,2382,2295,2331,2332.55,15.198597580732631,2326.0,2996036,176402,-0.038366337,0.0373230373230373,376.75,387.75,372.5,375.0,381.20085,4.146258494429861,-0.00464499,0.0406666666666666,515.5,538.5,507.25,511.253,521.68885,7.978772041617998,-0.008228984,0.0611243357007196,1869,-0.043010754,-0.038366337,465.35,462,1860.071,1850.0,-7.129,-19.0,-0.00383985,-0.01027,1867.2,1869,-0.004644991,-0.008228984,1.3685355974565483,1.3633413333333333,3.0899999999999994,0.1544999999999999,2.54,0.127,0.51,0.0255,2.046666666666666,0.1023333333333333,-15.179,-20.6,-12.755,-20.53,-11.503,-17.6,-13.14566667,-19.57666667,0,0,1863.3,1840,-3.229,10.0,-0.00172495,0.005405,-0.043010753,1904.3333333333333,0.0119112073632918,0.0414172184700304,1886.3333333333333,0.0458869613878007,0.0350305479379617,1831.25,0.0291850220264318,0.0304765930871909,1863,-0.003210273,1
